k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,circuit,7,0000000001010101000010010,3,17,82,2,6194,23745,0,154624,973,9273,0,118970
5,circuit,7,0000000001010101000010010,3,18,82,2,5745,22644,0,153031,1479,10677,0,129123
5,circuit,7,0000000001010101000010010,3,19,82,2,8452,28320,0,159127,858,8496,0,119407
5,circuit,7,0000000001010101000010010,4,1,82,2,8751,64668,0,453476,1045,8654,0,289089
5,circuit,7,0000000001010101000010010,4,2,82,2,31344,148743,0,549269,275,8662,0,214884
5,circuit,7,0000000001010101000010010,4,7,82,2,18104,140458,0,598855,175,7193,0,204808
5,circuit,7,0000000001010101000010010,4,11,82,2,26346,86435,0,290099,109,3827,0,110772
5,circuit,7,0000000001010101000010010,4,12,82,2,27443,87999,0,287454,146,4510,0,111117
5,circuit,7,0000000001010101000010010,4,13,82,2,82788,186320,0,597385,146,10423,0,197242
5,circuit,7,0000000001010101000010010,4,14,82,2,12694,86944,0,354427,397,4726,0,155731
5,circuit,7,0000000001010101000010010,4,15,82,2,17726,109499,0,373776,80,5505,0,144946
5,circuit,7,0000000001010101000010010,4,17,82,2,6194,45990,0,238991,119,2500,0,87454
5,circuit,7,0000000001010101000010010,4,18,82,2,8259,53095,0,235065,45,2348,0,85151
5,circuit,7,0000000001010101000010010,4,19,82,2,7078,45691,0,207895,239,2706,0,96159
5,circuit,7,0000000001010101000010010,0,0,82,2,0,7,0,602078,0,64,0,296909
5,circuit,7,0000000001010101000010010,0,1,82,2,0,27424,0,474489,694,11678,0,303493
5,circuit,7,0000000001010101000010010,0,7,82,2,1,62149,0,500942,49,4370,0,261750
5,circuit,7,0000000001010101000010010,1,0,82,2,0,2252,0,320110,7632,34223,0,354533
5,circuit,7,0000000001010101000010010,3,0,82,2,0,13205,0,312785,0,239,0,364206
5,circuit,7,0000000001010101000010010,4,0,82,2,0,599,0,643987,0,1,0,165675
5,circuit,7,0000000001010101000010010,4,3,82,2,0,209,0,199121,2227,12814,0,171081
5,circuit,7,0000000001010101000010010,4,4,82,2,0,11204,0,228432,1366,5258,0,143419
5,circuit,7,0000000001010101000010010,4,5,82,2,0,6897,0,220651,2020,7216,0,147467
5,circuit,7,0000000001010101000010010,4,6,82,2,0,2,0,98132,5830,34557,0,411643
5,circuit,7,0000000001010101000010010,4,8,82,2,0,1,0,118118,4467,33059,0,428622
5,circuit,7,0000000001010101000010010,4,9,82,2,0,1,0,92315,2521,28934,0,408634
5,circuit,7,0000000001010101000010010,0,6,82,2,1,511,0,184808,6767,37060,0,272055
5,circuit,7,0000000001010101000010010,0,8,82,2,0,555,0,141776,7291,36908,0,276471
5,circuit,7,0000000001010101000010010,0,9,82,2,0,429,0,181186,3929,29772,0,283722
5,circuit,7,0000000001010101000010010,0,10,82,2,0,37,0,80986,1577,14516,0,139962
5,circuit,7,0000000001010101000010010,0,16,82,2,1,184,0,69243,1700,10780,0,106630
5,circuit,7,0000000001010101000010010,4,10,82,2,0,0,0,37420,1254,12109,0,192614
5,circuit,7,0000000001010101000010010,4,16,82,2,0,0,0,32381,1725,11451,0,154640
5,circuit,6,0000000001010000110010000,0,2,63,3,1281,16173,0,262209,2546,75476,0,350020
5,circuit,6,0000000001010000110010000,0,3,63,3,473,7605,0,112748,4,14299,0,181214
5,circuit,6,0000000001010000110010000,0,4,63,3,89,9872,0,146661,3874,32407,0,181756
5,circuit,6,0000000001010000110010000,0,5,63,3,170,14170,0,142098,3177,34719,0,179176
5,circuit,6,0000000001010000110010000,0,11,63,3,3460,28566,0,163194,789,43851,0,230767
5,circuit,6,0000000001010000110010000,0,12,63,3,1436,19471,0,164140,1899,48312,0,241429
5,circuit,6,0000000001010000110010000,0,14,63,3,1277,19112,0,179024,1307,61179,0,266471
5,circuit,6,0000000001010000110010000,0,15,63,3,662,7695,0,160987,1564,71491,0,289802
5,circuit,6,0000000001010000110010000,1,1,63,3,948,13773,0,245688,414,36919,0,293078
5,circuit,6,0000000001010000110010000,1,2,63,3,1853,21848,0,290067,192,28026,0,211469
5,circuit,6,0000000001010000110010000,1,3,63,3,69,734,0,46964,3876,41002,0,194496
5,circuit,6,0000000001010000110010000,1,4,63,3,1040,6478,0,131304,352,18680,0,152842
5,circuit,6,0000000001010000110010000,1,5,63,3,1018,5640,0,123359,287,21887,0,159400
5,circuit,6,0000000001010000110010000,1,7,63,3,1207,20725,0,280705,55,32958,0,216174
5,circuit,6,0000000001010000110010000,1,11,63,3,252,12382,0,194668,9,9581,0,115611
5,circuit,6,0000000001010000110010000,1,12,63,3,248,11281,0,190771,31,11148,0,115588
5,circuit,6,0000000001010000110010000,1,13,63,3,1517,20734,0,283075,67,27716,0,201334
5,circuit,6,0000000001010000110010000,1,14,63,3,1211,14427,0,193649,133,21355,0,172465
5,circuit,6,0000000001010000110010000,1,15,63,3,675,11165,0,193712,266,21578,0,158069
5,circuit,6,0000000001010000110010000,1,17,63,3,588,8424,0,136059,7,11867,0,102369
5,circuit,6,0000000001010000110010000,1,18,63,3,682,8577,0,133900,13,12651,0,100181
5,circuit,6,0000000001010000110010000,1,19,63,3,965,10147,0,132237,57,12651,0,106969
5,circuit,6,0000000001010000110010000,2,1,63,3,1350,17537,0,224306,4499,58718,0,310128
5,circuit,6,0000000001010000110010000,2,2,63,3,1752,18419,0,239113,1425,42849,0,277881
5,circuit,6,0000000001010000110010000,2,3,63,3,262,4495,0,90896,645,24300,0,151444
5,circuit,6,0000000001010000110010000,2,4,63,3,523,8723,0,117037,63,21705,0,144886
5,circuit,6,0000000001010000110010000,2,5,63,3,551,8367,0,115486,65,20132,0,141951
5,circuit,6,0000000001010000110010000,2,7,63,3,1863,18565,0,228985,1143,47329,0,284996
5,circuit,6,0000000001010000110010000,2,11,63,3,159,7480,0,159428,55,14100,0,141037
5,circuit,6,0000000001010000110010000,2,12,63,3,106,6642,0,153011,256,16990,0,149725
5,circuit,6,0000000001010000110010000,2,13,63,3,1371,17058,0,229105,943,44979,0,279616
5,circuit,6,0000000001010000110010000,2,14,63,3,967,10619,0,158455,262,26732,0,199901
5,circuit,6,0000000001010000110010000,2,15,63,3,638,8685,0,153054,230,29191,0,201916
5,circuit,6,0000000001010000110010000,2,17,63,3,800,8121,0,110105,147,16807,0,121662
5,circuit,6,0000000001010000110010000,2,18,63,3,839,8209,0,107640,329,19613,0,127252
5,circuit,6,0000000001010000110010000,2,19,63,3,998,9140,0,112491,451,17756,0,122496
5,circuit,6,0000000001010000110010000,3,1,63,3,1871,24072,0,241210,995,47039,0,291358
5,circuit,6,0000000001010000110010000,3,2,63,3,1868,19586,0,245480,745,42507,0,272892
5,circuit,6,0000000001010000110010000,3,3,63,3,139,3530,0,112890,517,24631,0,153978
5,circuit,6,0000000001010000110010000,3,4,63,3,356,6443,0,120483,513,24305,0,155228
5,circuit,6,0000000001010000110010000,3,5,63,3,271,5313,0,117409,351,25251,0,153520
5,circuit,6,0000000001010000110010000,3,7,63,3,1669,19070,0,227768,2265,47368,0,285209
5,circuit,6,0000000001010000110010000,3,11,63,3,114,7095,0,154947,175,16655,0,153121
5,circuit,6,0000000001010000110010000,3,12,63,3,120,6428,0,154984,138,17019,0,143610
5,circuit,6,0000000001010000110010000,3,13,63,3,1246,18374,0,240219,803,38770,0,262213
5,circuit,6,0000000001010000110010000,3,14,63,3,1069,11401,0,163365,702,29589,0,208224
5,circuit,6,0000000001010000110010000,3,15,63,3,658,9156,0,156955,362,29465,0,200824
5,circuit,6,0000000001010000110010000,3,17,63,3,843,8714,0,111080,364,18488,0,123867
5,circuit,6,0000000001010000110010000,3,18,63,3,774,7949,0,109872,328,17808,0,124122
5,circuit,6,0000000001010000110010000,3,19,63,3,1252,10400,0,116479,154,15105,0,117423
5,circuit,6,0000000001010000110010000,4,1,63,3,1970,16469,0,253252,304,23694,0,299405
5,circuit,6,0000000001010000110010000,4,2,63,3,2126,24413,0,273633,2380,38571,0,307350
5,circuit,6,0000000001010000110010000,4,7,63,3,660,16642,0,282955,590,25777,0,273648
5,circuit,6,0000000001010000110010000,4,11,63,3,991,14837,0,172104,1029,17489,0,171536
5,circuit,6,0000000001010000110010000,4,12,63,3,723,13221,0,172443,1711,20087,0,177450
5,circuit,6,0000000001010000110010000,4,13,63,3,1253,19638,0,270524,4523,42398,0,315801
5,circuit,6,0000000001010000110010000,4,14,63,3,1123,14207,0,179500,1194,24975,0,223063
5,circuit,6,0000000001010000110010000,4,15,63,3,902,12453,0,178406,4258,34128,0,241206
5,circuit,6,0000000001010000110010000,4,17,63,3,349,7567,0,130110,801,13635,0,126057
5,circuit,6,0000000001010000110010000,4,18,63,3,419,7704,0,128608,1322,15815,0,134149
5,circuit,6,0000000001010000110010000,4,19,63,3,687,10581,0,132024,295,11005,0,124076
5,circuit,6,0000000001010000110010000,0,1,63,3,1033,10206,0,257227,0,10629,0,221772
5,circuit,6,0000000001010000110010000,0,7,63,3,249,6613,0,270709,651,58322,0,310364
5,circuit,6,0000000001010000110010000,0,13,63,3,1502,12809,0,249603,1703,92494,0,433270
5,circuit,6,0000000001010000110010000,0,17,63,3,112,3039,0,128725,834,25934,0,146044
5,circuit,6,0000000001010000110010000,0,18,63,3,190,3200,0,122374,783,25213,0,147042
5,circuit,6,0000000001010000110010000,0,19,63,3,339,7864,0,130895,713,26406,0,149744
5,circuit,6,0000000001010000110010000,2,0,63,3,25,1417,0,160960,4131,63821,0,379206
5,circuit,6,0000000001010000110010000,4,4,63,3,413,3978,0,137208,264,20423,0,160005
5,circuit,6,0000000001010000110010000,4,5,63,3,452,3307,0,134917,199,20523,0,157163
5,circuit,6,0000000001010000110010000,0,0,63,3,0,1,0,301566,0,23,0,120347
5,circuit,6,0000000001010000110010000,0,6,63,3,0,0,0,2501,0,0,0,197223
5,circuit,6,0000000001010000110010000,0,8,63,3,0,0,0,2943,0,0,0,175945
5,circuit,6,0000000001010000110010000,0,9,63,3,0,0,0,1791,0,0,0,40152
5,circuit,6,0000000001010000110010000,0,10,63,3,0,0,0,1411,0,0,0,178419
5,circuit,6,0000000001010000110010000,0,16,63,3,0,0,0,1420,0,1,0,145682
5,circuit,6,0000000001010000110010000,1,0,63,3,0,61,0,221124,248,53625,0,261533
5,circuit,6,0000000001010000110010000,1,6,63,3,0,0,0,668,2331,63357,0,415285
5,circuit,6,0000000001010000110010000,1,8,63,3,0,0,0,995,2661,61481,0,407414
5,circuit,6,0000000001010000110010000,1,9,63,3,0,0,0,2511,1375,54241,0,383821
5,circuit,6,0000000001010000110010000,1,10,63,3,0,0,0,239,3800,43292,0,231493
5,circuit,6,0000000001010000110010000,1,16,63,3,0,0,0,531,3670,36741,0,187048
5,circuit,6,0000000001010000110010000,2,6,63,3,23,4575,0,126183,1126,33977,0,264396
5,circuit,6,0000000001010000110010000,2,8,63,3,19,4056,0,121567,1221,35272,0,279150
5,circuit,6,0000000001010000110010000,2,9,63,3,14,2718,0,115992,1884,45129,0,311000
5,circuit,6,0000000001010000110010000,2,10,63,3,0,293,0,44425,439,21043,0,161624
5,circuit,6,0000000001010000110010000,2,16,63,3,13,1277,0,33987,530,20313,0,136372
5,circuit,6,0000000001010000110010000,3,0,63,3,0,160,0,109758,5726,70019,0,379206
5,circuit,6,0000000001010000110010000,3,6,63,3,9,3290,0,118050,1307,37396,0,274552
5,circuit,6,0000000001010000110010000,3,8,63,3,3,2640,0,116082,1338,37426,0,279257
5,circuit,6,0000000001010000110010000,3,9,63,3,0,1292,0,105752,2010,43063,0,307901
5,circuit,6,0000000001010000110010000,3,10,63,3,0,198,0,44623,382,20392,0,162789
5,circuit,6,0000000001010000110010000,3,16,63,3,11,1285,0,34820,669,18460,0,137345
5,circuit,6,0000000001010000110010000,4,0,63,3,0,14,0,253555,0,4947,0,262484
5,circuit,6,0000000001010000110010000,4,3,63,3,205,1365,0,85810,409,55965,0,182920
5,circuit,6,0000000001010000110010000,4,6,63,3,0,0,0,4011,298,63229,0,261118
5,circuit,6,0000000001010000110010000,4,8,63,3,0,0,0,4428,46,59956,0,255177
5,circuit,6,0000000001010000110010000,4,9,63,3,0,0,0,6320,0,38542,0,228669
5,circuit,6,0000000001010000110010000,4,10,63,3,0,0,0,1095,28,47838,0,152259
5,circuit,6,0000000001010000110010000,4,16,63,3,0,0,0,1323,193,41759,0,133103
5,circuit,6,0000000001010011000010010,0,2,63,2,16177,198203,0,776705,0,0,0,333844
5,circuit,6,0000000001010011000010010,0,3,63,2,111498,361214,0,487711,0,0,0,87497
5,circuit,6,0000000001010011000010010,0,4,63,2,47842,259082,0,471165,0,0,0,142643
5,circuit,6,0000000001010011000010010,0,5,63,2,63056,269577,0,472493,0,0,0,136821
5,circuit,6,0000000001010011000010010,0,6,63,2,7211,574054,0,952444,0,0,0,25930
5,circuit,6,0000000001010011000010010,0,10,63,2,49988,417028,0,540480,0,0,0,28415
5,circuit,6,0000000001010011000010010,0,11,63,2,22492,222868,0,472157,0,0,0,156386
5,circuit,6,0000000001010011000010010,0,12,63,2,11099,179937,0,461786,0,0,0,172694
5,circuit,6,0000000001010011000010010,0,14,63,2,36484,259894,0,593031,0,0,0,215404
5,circuit,6,0000000001010011000010010,0,15,63,2,6005,104663,0,530219,0,0,0,257019
5,circuit,6,0000000001010011000010010,0,16,63,2,178923,341595,0,417301,0,0,0,43536
5,circuit,6,0000000001010011000010010,0,17,63,2,3652,98524,0,387966,0,0,0,130145
5,circuit,6,0000000001010011000010010,0,18,63,2,2635,74316,0,380951,0,0,0,138475
5,circuit,6,0000000001010011000010010,0,19,63,2,15744,146693,0,392894,0,0,0,115533
5,circuit,6,0000000001010011000010010,1,0,63,2,50617,369339,0,828346,0,0,0,201894
5,circuit,6,0000000001010011000010010,1,1,63,2,49263,324269,0,821458,0,0,0,230196
5,circuit,6,0000000001010011000010010,1,2,63,2,41917,297513,0,820197,0,0,0,219943
5,circuit,6,0000000001010011000010010,1,3,63,2,17127,196113,0,467117,0,0,0,118733
5,circuit,6,0000000001010011000010010,1,4,63,2,14944,179651,0,462041,0,0,0,137225
5,circuit,6,0000000001010011000010010,1,5,63,2,15104,181543,0,463229,0,0,0,134857
5,circuit,6,0000000001010011000010010,1,6,63,2,50470,349311,0,899875,0,0,0,181130
5,circuit,6,0000000001010011000010010,1,7,63,2,47321,322931,0,813103,0,0,0,226933
5,circuit,6,0000000001010011000010010,1,8,63,2,51570,351414,0,903035,0,0,0,178871
5,circuit,6,0000000001010011000010010,1,9,63,2,51280,377028,0,906223,0,0,0,172837
5,circuit,6,0000000001010011000010010,1,10,63,2,13115,154372,0,486242,0,0,0,112629
5,circuit,6,0000000001010011000010010,1,11,63,2,11971,141767,0,480890,0,0,0,117524
5,circuit,6,0000000001010011000010010,1,12,63,2,11860,141389,0,484308,0,0,0,116345
5,circuit,6,0000000001010011000010010,1,13,63,2,43747,292409,0,822012,0,0,0,219082
5,circuit,6,0000000001010011000010010,1,14,63,2,22131,199533,0,578857,0,0,0,174101
5,circuit,6,0000000001010011000010010,1,15,63,2,22013,200667,0,592701,0,0,0,163042
5,circuit,6,0000000001010011000010010,1,16,63,2,16777,153047,0,388354,0,0,0,96991
5,circuit,6,0000000001010011000010010,1,17,63,2,13994,138131,0,384401,0,0,0,104749
5,circuit,6,0000000001010011000010010,1,18,63,2,14514,139905,0,385032,0,0,0,100609
5,circuit,6,0000000001010011000010010,1,19,63,2,13941,138149,0,379290,0,0,0,108090
5,circuit,6,0000000001010011000010010,2,0,63,2,50364,368034,0,834094,0,0,0,190985
5,circuit,6,0000000001010011000010010,2,1,63,2,48291,321750,0,809933,0,0,0,234238
5,circuit,6,0000000001010011000010010,2,2,63,2,41529,296342,0,813800,0,0,0,230866
5,circuit,6,0000000001010011000010010,2,3,63,2,14836,180928,0,465441,0,0,0,128375
5,circuit,6,0000000001010011000010010,2,4,63,2,15114,178302,0,459887,0,0,0,138488
5,circuit,6,0000000001010011000010010,2,5,63,2,14890,178866,0,464356,0,0,0,134137
5,circuit,6,0000000001010011000010010,2,6,63,2,51614,352247,0,905511,0,0,0,183091
5,circuit,6,0000000001010011000010010,2,7,63,2,47763,324187,0,814527,0,0,0,223263
5,circuit,6,0000000001010011000010010,2,8,63,2,51842,354577,0,903382,0,0,0,179731
5,circuit,6,0000000001010011000010010,2,9,63,2,51930,385064,0,903399,0,0,0,175851
5,circuit,6,0000000001010011000010010,2,10,63,2,12890,153106,0,484360,0,0,0,112980
5,circuit,6,0000000001010011000010010,2,11,63,2,11858,141006,0,478605,0,0,0,116531
5,circuit,6,0000000001010011000010010,2,12,63,2,11692,140943,0,476735,0,0,0,121353
5,circuit,6,0000000001010011000010010,2,13,63,2,44744,297455,0,833861,0,0,0,210751
5,circuit,6,0000000001010011000010010,2,14,63,2,21875,202693,0,586447,0,0,0,166595
5,circuit,6,0000000001010011000010010,2,15,63,2,22305,201798,0,588414,0,0,0,166367
5,circuit,6,0000000001010011000010010,2,16,63,2,16811,154608,0,389943,0,0,0,99206
5,circuit,6,0000000001010011000010010,2,17,63,2,13999,137844,0,384859,0,0,0,100465
5,circuit,6,0000000001010011000010010,2,18,63,2,14762,138961,0,387572,0,0,0,100279
5,circuit,6,0000000001010011000010010,2,19,63,2,14567,139770,0,381585,0,0,0,102229
5,circuit,6,0000000001010011000010010,3,0,63,2,62153,496773,0,873216,0,0,0,133695
5,circuit,6,0000000001010011000010010,3,1,63,2,39244,277886,0,834633,0,0,0,247557
5,circuit,6,0000000001010011000010010,3,2,63,2,56006,407789,0,859933,0,0,0,179671
5,circuit,6,0000000001010011000010010,3,3,63,2,9664,112419,0,456095,0,0,0,156738
5,circuit,6,0000000001010011000010010,3,4,63,2,9931,135555,0,468870,0,0,0,141223
5,circuit,6,0000000001010011000010010,3,5,63,2,10073,129402,0,468840,0,0,0,141495
5,circuit,6,0000000001010011000010010,3,6,63,2,24772,167172,0,813314,0,0,0,241597
5,circuit,6,0000000001010011000010010,3,7,63,2,56888,429095,0,858399,0,0,0,178928
5,circuit,6,0000000001010011000010010,3,8,63,2,26970,174974,0,797036,0,0,0,249213
5,circuit,6,0000000001010011000010010,3,9,63,2,29873,213599,0,859356,0,0,0,223092
5,circuit,6,0000000001010011000010010,3,10,63,2,7958,83392,0,443151,0,0,0,151579
5,circuit,6,0000000001010011000010010,3,11,63,2,18727,205071,0,491268,0,0,0,120029
5,circuit,6,0000000001010011000010010,3,12,63,2,19681,213276,0,494792,0,0,0,112773
5,circuit,6,0000000001010011000010010,3,13,63,2,87749,469047,0,860669,0,0,0,165891
5,circuit,6,0000000001010011000010010,3,14,63,2,26514,243142,0,607334,0,0,0,159414
5,circuit,6,0000000001010011000010010,3,15,63,2,32781,299427,0,613727,0,0,0,130249
5,circuit,6,0000000001010011000010010,3,16,63,2,4296,79656,0,348290,0,0,0,131130
5,circuit,6,0000000001010011000010010,3,17,63,2,15978,168536,0,406382,0,0,0,85396
5,circuit,6,0000000001010011000010010,3,18,63,2,19491,181607,0,410083,0,0,0,74160
5,circuit,6,0000000001010011000010010,3,19,63,2,14927,160663,0,401323,0,0,0,91951
5,circuit,6,0000000001010011000010010,4,0,63,2,41623,378458,0,858531,0,0,0,185752
5,circuit,6,0000000001010011000010010,4,1,63,2,43414,301139,0,821106,0,0,0,246833
5,circuit,6,0000000001010011000010010,4,2,63,2,38475,283652,0,816768,0,0,0,223976
5,circuit,6,0000000001010011000010010,4,3,63,2,25146,214187,0,463190,0,0,0,121362
5,circuit,6,0000000001010011000010010,4,4,63,2,13565,163076,0,457355,0,0,0,145859
5,circuit,6,0000000001010011000010010,4,5,63,2,14802,167997,0,453978,0,0,0,146924
5,circuit,6,0000000001010011000010010,4,6,63,2,61719,390528,0,913972,0,0,0,164507
5,circuit,6,0000000001010011000010010,4,7,63,2,40524,298957,0,817959,0,0,0,222809
5,circuit,6,0000000001010011000010010,4,8,63,2,59381,383768,0,912215,0,0,0,174318
5,circuit,6,0000000001010011000010010,4,9,63,2,49302,363670,0,918605,0,0,0,143470
5,circuit,6,0000000001010011000010010,4,10,63,2,14901,177127,0,491945,0,0,0,97935
5,circuit,6,0000000001010011000010010,4,11,63,2,11782,140752,0,467647,0,0,0,127676
5,circuit,6,0000000001010011000010010,4,12,63,2,11758,139637,0,461889,0,0,0,128491
5,circuit,6,0000000001010011000010010,4,13,63,2,44891,291526,0,815410,0,0,0,241507
5,circuit,6,0000000001010011000010010,4,14,63,2,20083,189308,0,573337,0,0,0,191842
5,circuit,6,0000000001010011000010010,4,15,63,2,21230,200230,0,579887,0,0,0,168890
5,circuit,6,0000000001010011000010010,4,16,63,2,25934,184671,0,394038,0,0,0,75229
5,circuit,6,0000000001010011000010010,4,17,63,2,11677,125299,0,386829,0,0,0,101237
5,circuit,6,0000000001010011000010010,4,18,63,2,12176,127974,0,381796,0,0,0,99046
5,circuit,6,0000000001010011000010010,4,19,63,2,11293,126525,0,380254,0,0,0,108118
5,circuit,6,0000000001010011000010010,0,0,63,2,0,1,0,786985,0,0,0,343412
5,circuit,6,0000000001010011000010010,0,1,63,2,0,283127,0,836318,0,0,0,136739
5,circuit,6,0000000001010011000010010,0,7,63,2,169,101995,0,804432,0,0,0,280545
5,circuit,6,0000000001010011000010010,0,8,63,2,0,531371,0,952572,0,0,0,22157
5,circuit,6,0000000001010011000010010,0,9,63,2,0,155625,0,933163,0,0,0,16822
5,circuit,6,0000000001010011000010010,0,13,63,2,701,68714,0,715938,0,0,0,331764
5,circuit,6,0000000000000011100001000,0,11,63,1,5,4458,0,71010,7267,40862,0,133060
5,circuit,6,0000000000000011100001000,0,14,63,1,74,5095,0,72899,14479,60200,0,196846
5,circuit,6,0000000000000011100001000,1,1,63,1,22,4348,0,154219,12150,43883,0,214216
5,circuit,6,0000000000000011100001000,1,2,63,1,29,5515,0,112152,10652,63556,0,235496
5,circuit,6,0000000000000011100001000,1,7,63,1,17,4814,0,118263,15919,67935,0,230200
5,circuit,6,0000000000000011100001000,1,18,63,1,11,1983,0,54154,3699,25673,0,100980
5,circuit,6,0000000000000011100001000,2,1,63,1,6,3206,0,74681,13604,59189,0,217206
5,circuit,6,0000000000000011100001000,2,2,63,1,3,1569,0,73390,13461,52472,0,217122
5,circuit,6,0000000000000011100001000,2,3,63,1,11,2684,0,43883,8625,28274,0,116604
5,circuit,6,0000000000000011100001000,2,4,63,1,10,2716,0,42476,10144,28580,0,119848
5,circuit,6,0000000000000011100001000,2,5,63,1,7,2765,0,42394,9200,26834,0,118972
5,circuit,6,0000000000000011100001000,2,6,63,1,9,4664,0,132610,5743,35048,0,195766
5,circuit,6,0000000000000011100001000,2,7,63,1,4,2479,0,70691,11614,52618,0,217924
5,circuit,6,0000000000000011100001000,2,8,63,1,10,4325,0,128883,8863,42985,0,198874
